iso3_country,location,year,month,sector,sub_sector,total_emission
USA,Maryland,2024,12,Power & Heat,electricity-generation,0.0
USA,Maryland,2024,12,Power & Heat,heat-plants,0.0
USA,Maryland,2024,12,Power & Heat,water-reservoirs,19.3343328
USA,Maryland,2024,12,Transportation,domestic-aviation,0.8454350512815233
USA,Maryland,2024,12,Transportation,domestic-shipping,30.24074310675846
USA,Maryland,2024,12,Transportation,international-aviation,0.108887168384407
USA,Maryland,2024,12,Transportation,international-shipping,79.57508568758921
USA,Maryland,2024,12,Transportation,non-broadcasting-vessels,0.0
USA,Maryland,2024,12,Transportation,other-transport,1.528950003587988
USA,Maryland,2024,12,Transportation,railways,1.956051175643144
USA,Maryland,2024,12,Transportation,road-transportation,48.63512242914593
USA,Maryland,2024,12,Waste,biological-treatment-of-solid-waste-and-biogenic,138.6467846902107
USA,Maryland,2024,12,Waste,domestic-wastewater-treatment-and-discharge,780.5989463957533
USA,Maryland,2024,12,Waste,incineration-and-open-burning-of-waste,0.0
USA,Maryland,2024,12,Waste,industrial-wastewater-treatment-and-discharge,548.2035275649539
USA,Maryland,2024,12,Waste,solid-waste-disposal,3852.733729786492
USA,Maryland,2025,1,Agriculture,crop-residues,0.0
USA,Maryland,2025,1,Agriculture,cropland-fires,0.7124976853753673
USA,Maryland,2025,1,Agriculture,enteric-fermentation-cattle-operation,351.07408848954674
USA,Maryland,2025,1,Agriculture,enteric-fermentation-cattle-pasture,102.23867916666664
USA,Maryland,2025,1,Agriculture,enteric-fermentation-other,56.36590561411544
USA,Maryland,2025,1,Agriculture,manure-applied-to-soils,0.0
USA,Maryland,2025,1,Agriculture,manure-left-on-pasture-cattle,1.946474999999999
USA,Maryland,2025,1,Agriculture,manure-management-cattle-operation,275.64305497680004
USA,Maryland,2025,1,Agriculture,manure-management-other,183.5709369227298
USA,Maryland,2025,1,Agriculture,other-agricultural-soil-emissions,0.0
USA,Maryland,2025,1,Agriculture,rice-cultivation,0.0
USA,Maryland,2025,1,Agriculture,synthetic-fertilizer-application,0.0
USA,Maryland,2025,1,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,198.62882024062603
USA,Maryland,2025,1,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.1663857145609309
USA,Maryland,2025,1,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,677.4378099999999
USA,Maryland,2025,1,Forestry & Land Use,forest-land-clearing,0.0
USA,Maryland,2025,1,Forestry & Land Use,forest-land-degradation,0.0
USA,Maryland,2025,1,Forestry & Land Use,forest-land-fires,0.0
USA,Maryland,2025,1,Forestry & Land Use,net-forest-land,0.0
USA,Maryland,2025,1,Forestry & Land Use,net-shrubgrass,0.0
USA,Maryland,2025,1,Forestry & Land Use,net-wetland,0.0
USA,Maryland,2025,1,Forestry & Land Use,removals,0.0
USA,Maryland,2025,1,Forestry & Land Use,shrubgrass-fires,0.0
USA,Maryland,2025,1,Forestry & Land Use,wetland-fires,0.0
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,coal-mining,467.3852351629244
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,copper-mining,0.0
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,iron-mining,0.0
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,oil-and-gas-refining,0.0
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,oil-and-gas-transport,4.4828883019431764e-13
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,other-energy-use,75.32250432710981
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,0.0
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.2967980722967247
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,other-solid-fuels,0.0
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
USA,Maryland,2025,1,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
USA,Maryland,2025,1,Manufacturing & Industry,aluminum,0.0
USA,Maryland,2025,1,Manufacturing & Industry,cement,0.0
USA,Maryland,2025,1,Manufacturing & Industry,chemicals,0.0
USA,Maryland,2025,1,Manufacturing & Industry,fluorinated-gases,0.0
USA,Maryland,2025,1,Manufacturing & Industry,food-beverage-tobacco,2.640088472502419
USA,Maryland,2025,1,Manufacturing & Industry,glass,0.0
USA,Maryland,2025,1,Manufacturing & Industry,iron-and-steel,0.0
USA,Maryland,2025,1,Manufacturing & Industry,lime,0.0
USA,Maryland,2025,1,Manufacturing & Industry,other-chemicals,0.1461025424418208
USA,Maryland,2025,1,Manufacturing & Industry,other-manufacturing,2.365872038416488
USA,Maryland,2025,1,Manufacturing & Industry,other-metals,0.2666273497603605
USA,Maryland,2025,1,Manufacturing & Industry,petrochemical-steam-cracking,0.0
USA,Maryland,2025,1,Manufacturing & Industry,pulp-and-paper,0.0
USA,Maryland,2025,1,Manufacturing & Industry,textiles-leather-apparel,0.0
USA,Maryland,2025,1,Manufacturing & Industry,wood-and-wood-products,0.4128031796345291
USA,Maryland,2025,1,Power & Heat,electricity-generation,0.0
USA,Maryland,2025,1,Power & Heat,heat-plants,0.0
USA,Maryland,2025,1,Power & Heat,water-reservoirs,12.908785707
USA,Maryland,2025,1,Transportation,domestic-aviation,0.7538768185009345
USA,Maryland,2025,1,Transportation,domestic-shipping,1.0585382967996009
USA,Maryland,2025,1,Transportation,international-aviation,0.0970427694369757
USA,Maryland,2025,1,Transportation,international-shipping,49.98313775608098
USA,Maryland,2025,1,Transportation,non-broadcasting-vessels,0.0
USA,Maryland,2025,1,Transportation,other-transport,1.4875672171631664
USA,Maryland,2025,1,Transportation,railways,1.9036698040628
USA,Maryland,2025,1,Transportation,road-transportation,48.60305362853635
USA,Maryland,2025,1,Waste,biological-treatment-of-solid-waste-and-biogenic,138.64678469021044
USA,Maryland,2025,1,Waste,domestic-wastewater-treatment-and-discharge,780.8636763774739
USA,Maryland,2025,1,Waste,incineration-and-open-burning-of-waste,0.0
USA,Maryland,2025,1,Waste,industrial-wastewater-treatment-and-discharge,549.7054550377347
USA,Maryland,2025,1,Waste,solid-waste-disposal,3869.9092370811377
USA,Maryland,2025,2,Agriculture,crop-residues,0.0
USA,Maryland,2025,2,Agriculture,cropland-fires,1.385738005259532
USA,Maryland,2025,2,Agriculture,enteric-fermentation-cattle-operation,351.0740884894868
USA,Maryland,2025,2,Agriculture,enteric-fermentation-cattle-pasture,102.23867916666664
USA,Maryland,2025,2,Agriculture,enteric-fermentation-other,56.3659056141154
USA,Maryland,2025,2,Agriculture,manure-applied-to-soils,0.0
USA,Maryland,2025,2,Agriculture,manure-left-on-pasture-cattle,1.946474999999999
USA,Maryland,2025,2,Agriculture,manure-management-cattle-operation,275.6430549768
USA,Maryland,2025,2,Agriculture,manure-management-other,183.5709369227296
USA,Maryland,2025,2,Agriculture,other-agricultural-soil-emissions,0.0
USA,Maryland,2025,2,Agriculture,rice-cultivation,1.5671588513727194e-06
USA,Maryland,2025,2,Agriculture,synthetic-fertilizer-application,0.0
USA,Maryland,2025,2,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,158.51834
USA,Maryland,2025,2,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.1262523789316759
USA,Maryland,2025,2,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,539.71243
USA,Maryland,2025,2,Forestry & Land Use,forest-land-clearing,0.0
USA,Maryland,2025,2,Forestry & Land Use,forest-land-degradation,0.0
USA,Maryland,2025,2,Forestry & Land Use,forest-land-fires,0.0
USA,Maryland,2025,2,Forestry & Land Use,net-forest-land,0.0
USA,Maryland,2025,2,Forestry & Land Use,net-shrubgrass,0.0
USA,Maryland,2025,2,Forestry & Land Use,net-wetland,0.0
USA,Maryland,2025,2,Forestry & Land Use,removals,0.0
USA,Maryland,2025,2,Forestry & Land Use,shrubgrass-fires,0.0
USA,Maryland,2025,2,Forestry & Land Use,wetland-fires,0.0
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,coal-mining,441.54214008152735
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,copper-mining,0.0
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,iron-mining,0.0
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,oil-and-gas-refining,0.0
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,oil-and-gas-transport,4.483126824379598e-13
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,other-energy-use,66.41991803245216
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,0.0
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.2910581920292186
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,other-solid-fuels,0.0
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
USA,Maryland,2025,2,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
USA,Maryland,2025,2,Manufacturing & Industry,aluminum,0.0
USA,Maryland,2025,2,Manufacturing & Industry,cement,0.0
USA,Maryland,2025,2,Manufacturing & Industry,chemicals,0.0
USA,Maryland,2025,2,Manufacturing & Industry,fluorinated-gases,0.0
USA,Maryland,2025,2,Manufacturing & Industry,food-beverage-tobacco,2.6154188575009787
USA,Maryland,2025,2,Manufacturing & Industry,glass,0.0
USA,Maryland,2025,2,Manufacturing & Industry,iron-and-steel,0.0
USA,Maryland,2025,2,Manufacturing & Industry,lime,0.0
USA,Maryland,2025,2,Manufacturing & Industry,other-chemicals,0.1451327037250507
USA,Maryland,2025,2,Manufacturing & Industry,other-manufacturing,2.3482576346692494
USA,Maryland,2025,2,Manufacturing & Industry,other-metals,0.2643135725939259
USA,Maryland,2025,2,Manufacturing & Industry,petrochemical-steam-cracking,0.0
USA,Maryland,2025,2,Manufacturing & Industry,pulp-and-paper,0.0
USA,Maryland,2025,2,Manufacturing & Industry,textiles-leather-apparel,0.0
USA,Maryland,2025,2,Manufacturing & Industry,wood-and-wood-products,0.4128031796345313
USA,Maryland,2025,2,Power & Heat,electricity-generation,0.0
USA,Maryland,2025,2,Power & Heat,heat-plants,0.0
USA,Maryland,2025,2,Power & Heat,water-reservoirs,14.489819082061524
USA,Maryland,2025,2,Transportation,domestic-aviation,0.696083842263133
USA,Maryland,2025,2,Transportation,domestic-shipping,1.3931273479808814
USA,Maryland,2025,2,Transportation,international-aviation,0.091957149001247
USA,Maryland,2025,2,Transportation,international-shipping,41.127766297295175
USA,Maryland,2025,2,Transportation,non-broadcasting-vessels,0.0
USA,Maryland,2025,2,Transportation,other-transport,1.5101899586487133
USA,Maryland,2025,2,Transportation,railways,1.932096449861089
USA,Maryland,2025,2,Transportation,road-transportation,43.871968491431886
USA,Maryland,2025,2,Waste,biological-treatment-of-solid-waste-and-biogenic,138.6467846902107
USA,Maryland,2025,2,Waste,domestic-wastewater-treatment-and-discharge,705.5113431305188
USA,Maryland,2025,2,Waste,incineration-and-open-burning-of-waste,0.0
USA,Maryland,2025,2,Waste,industrial-wastewater-treatment-and-discharge,496.5081529373084
USA,Maryland,2025,2,Waste,solid-waste-disposal,3923.557962742184
USA,Maryland,2025,3,Agriculture,crop-residues,0.0
USA,Maryland,2025,3,Agriculture,cropland-fires,10.346732347422916
USA,Maryland,2025,3,Agriculture,enteric-fermentation-cattle-operation,351.0740884895065
USA,Maryland,2025,3,Agriculture,enteric-fermentation-cattle-pasture,102.23867916666664
USA,Maryland,2025,3,Agriculture,enteric-fermentation-other,56.36590561411538
USA,Maryland,2025,3,Agriculture,manure-applied-to-soils,0.0
USA,Maryland,2025,3,Agriculture,manure-left-on-pasture-cattle,1.946474999999999
USA,Maryland,2025,3,Agriculture,manure-management-cattle-operation,275.6430549768
USA,Maryland,2025,3,Agriculture,manure-management-other,183.57093692272952
USA,Maryland,2025,3,Agriculture,other-agricultural-soil-emissions,0.0
USA,Maryland,2025,3,Agriculture,rice-cultivation,9.50606581841402e-05
USA,Maryland,2025,3,Agriculture,synthetic-fertilizer-application,0.0
USA,Maryland,2025,3,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,130.43293
USA,Maryland,2025,3,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.126303844374594
USA,Maryland,2025,3,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,444.1305599999999
USA,Maryland,2025,3,Forestry & Land Use,forest-land-clearing,0.0
USA,Maryland,2025,3,Forestry & Land Use,forest-land-degradation,0.0
USA,Maryland,2025,3,Forestry & Land Use,forest-land-fires,0.0
USA,Maryland,2025,3,Forestry & Land Use,net-forest-land,0.0
USA,Maryland,2025,3,Forestry & Land Use,net-shrubgrass,0.0
USA,Maryland,2025,3,Forestry & Land Use,net-wetland,0.0
USA,Maryland,2025,3,Forestry & Land Use,removals,0.0
USA,Maryland,2025,3,Forestry & Land Use,shrubgrass-fires,0.0
USA,Maryland,2025,3,Forestry & Land Use,wetland-fires,0.0
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,coal-mining,433.41413676286766
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,copper-mining,0.0
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,iron-mining,0.0
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,oil-and-gas-production,7.298471781205413e-12
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,oil-and-gas-refining,0.0
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,oil-and-gas-transport,4.482188451895722e-13
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,other-energy-use,71.58713032110727
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,0.0
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.3020578142547024
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,other-solid-fuels,0.0
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
USA,Maryland,2025,3,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
USA,Maryland,2025,3,Manufacturing & Industry,aluminum,0.0
USA,Maryland,2025,3,Manufacturing & Industry,cement,0.0
USA,Maryland,2025,3,Manufacturing & Industry,chemicals,0.0
USA,Maryland,2025,3,Manufacturing & Industry,fluorinated-gases,0.0
USA,Maryland,2025,3,Manufacturing & Industry,food-beverage-tobacco,2.663621899318979
USA,Maryland,2025,3,Manufacturing & Industry,glass,0.0
USA,Maryland,2025,3,Manufacturing & Industry,iron-and-steel,0.0
USA,Maryland,2025,3,Manufacturing & Industry,lime,0.0
USA,Maryland,2025,3,Manufacturing & Industry,other-chemicals,0.1468496974005018
USA,Maryland,2025,3,Manufacturing & Industry,other-manufacturing,2.426420070279883
USA,Maryland,2025,3,Manufacturing & Industry,other-metals,0.2690667559779275
USA,Maryland,2025,3,Manufacturing & Industry,petrochemical-steam-cracking,0.0
USA,Maryland,2025,3,Manufacturing & Industry,pulp-and-paper,0.0
USA,Maryland,2025,3,Manufacturing & Industry,textiles-leather-apparel,0.0
USA,Maryland,2025,3,Manufacturing & Industry,wood-and-wood-products,0.4128031796345318
USA,Maryland,2025,3,Power & Heat,electricity-generation,0.0
USA,Maryland,2025,3,Power & Heat,heat-plants,0.0
USA,Maryland,2025,3,Power & Heat,water-reservoirs,20.2178214
USA,Maryland,2025,3,Transportation,domestic-aviation,0.8241344342910717
USA,Maryland,2025,3,Transportation,domestic-shipping,3.1755784943398067
USA,Maryland,2025,3,Transportation,international-aviation,0.1234864192965668
USA,Maryland,2025,3,Transportation,international-shipping,39.29288190707448
USA,Maryland,2025,3,Transportation,non-broadcasting-vessels,0.0
USA,Maryland,2025,3,Transportation,other-transport,1.546687565044722
USA,Maryland,2025,3,Transportation,railways,1.9783565317627032
USA,Maryland,2025,3,Transportation,road-transportation,48.542019459634254
USA,Maryland,2025,3,Waste,biological-treatment-of-solid-waste-and-biogenic,138.6467846902104
USA,Maryland,2025,3,Waste,domestic-wastewater-treatment-and-discharge,781.3258882863097
USA,Maryland,2025,3,Waste,incineration-and-open-burning-of-waste,0.0
USA,Maryland,2025,3,Waste,industrial-wastewater-treatment-and-discharge,549.7054550377345
USA,Maryland,2025,3,Waste,solid-waste-disposal,3878.700117559336
USA,Maryland,2025,4,Agriculture,crop-residues,0.0
USA,Maryland,2025,4,Agriculture,cropland-fires,0.92883
USA,Maryland,2025,4,Agriculture,enteric-fermentation-cattle-operation,350.7267425270619
USA,Maryland,2025,4,Agriculture,enteric-fermentation-cattle-pasture,102.23867916666664
USA,Maryland,2025,4,Agriculture,enteric-fermentation-other,56.36590561411531
USA,Maryland,2025,4,Agriculture,manure-applied-to-soils,0.0
USA,Maryland,2025,4,Agriculture,manure-left-on-pasture-cattle,1.9464749999999995
USA,Maryland,2025,4,Agriculture,manure-management-cattle-operation,400.5533115532
USA,Maryland,2025,4,Agriculture,manure-management-other,183.57093692272957
USA,Maryland,2025,4,Agriculture,other-agricultural-soil-emissions,0.0
USA,Maryland,2025,4,Agriculture,rice-cultivation,0.0002866950966606
USA,Maryland,2025,4,Agriculture,synthetic-fertilizer-application,0.0
USA,Maryland,2025,4,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,101.68711
USA,Maryland,2025,4,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.0696231038548463
USA,Maryland,2025,4,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,346.3013
USA,Maryland,2025,4,Forestry & Land Use,forest-land-clearing,0.0
USA,Maryland,2025,4,Forestry & Land Use,forest-land-degradation,0.0
USA,Maryland,2025,4,Forestry & Land Use,forest-land-fires,0.0
USA,Maryland,2025,4,Forestry & Land Use,net-forest-land,0.0
USA,Maryland,2025,4,Forestry & Land Use,net-shrubgrass,0.0
USA,Maryland,2025,4,Forestry & Land Use,net-wetland,0.0
USA,Maryland,2025,4,Forestry & Land Use,removals,0.0
USA,Maryland,2025,4,Forestry & Land Use,shrubgrass-fires,0.0
USA,Maryland,2025,4,Forestry & Land Use,wetland-fires,0.0
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,coal-mining,467.82714105460747
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,copper-mining,0.0
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,iron-mining,0.0
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,oil-and-gas-refining,9.936453020412211e-10
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,oil-and-gas-transport,0.0
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,other-energy-use,70.82554752418649
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,0.0
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.3065428592356939
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,other-solid-fuels,0.0
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
USA,Maryland,2025,4,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
USA,Maryland,2025,4,Manufacturing & Industry,aluminum,0.0
USA,Maryland,2025,4,Manufacturing & Industry,cement,0.0
USA,Maryland,2025,4,Manufacturing & Industry,chemicals,0.0
USA,Maryland,2025,4,Manufacturing & Industry,fluorinated-gases,0.0
USA,Maryland,2025,4,Manufacturing & Industry,food-beverage-tobacco,2.6822835305728026
USA,Maryland,2025,4,Manufacturing & Industry,glass,0.0
USA,Maryland,2025,4,Manufacturing & Industry,iron-and-steel,0.0
USA,Maryland,2025,4,Manufacturing & Industry,lime,0.0
USA,Maryland,2025,4,Manufacturing & Industry,other-chemicals,0.1476847367409671
USA,Maryland,2025,4,Manufacturing & Industry,other-manufacturing,2.460516494367272
USA,Maryland,2025,4,Manufacturing & Industry,other-metals,0.270643847124643
USA,Maryland,2025,4,Manufacturing & Industry,petrochemical-steam-cracking,0.0
USA,Maryland,2025,4,Manufacturing & Industry,pulp-and-paper,0.0
USA,Maryland,2025,4,Manufacturing & Industry,textiles-leather-apparel,0.0
USA,Maryland,2025,4,Manufacturing & Industry,wood-and-wood-products,0.4128031796345311
USA,Maryland,2025,4,Power & Heat,electricity-generation,0.0
USA,Maryland,2025,4,Power & Heat,heat-plants,0.0
USA,Maryland,2025,4,Power & Heat,water-reservoirs,43.1217875737768
USA,Maryland,2025,4,Transportation,domestic-aviation,0.8560271983224852
USA,Maryland,2025,4,Transportation,domestic-shipping,1.6396213575348573
USA,Maryland,2025,4,Transportation,international-aviation,0.1274906922279938
USA,Maryland,2025,4,Transportation,international-shipping,23.146590102186003
USA,Maryland,2025,4,Transportation,non-broadcasting-vessels,0.0
USA,Maryland,2025,4,Transportation,other-transport,1.609616482228714
USA,Maryland,2025,4,Transportation,railways,2.0590177262559752
USA,Maryland,2025,4,Transportation,road-transportation,46.94561409459109
USA,Maryland,2025,4,Waste,biological-treatment-of-solid-waste-and-biogenic,138.6467846902107
USA,Maryland,2025,4,Waste,domestic-wastewater-treatment-and-discharge,756.3309026160202
USA,Maryland,2025,4,Waste,incineration-and-open-burning-of-waste,0.0
USA,Maryland,2025,4,Waste,industrial-wastewater-treatment-and-discharge,531.9730210042586
USA,Maryland,2025,4,Waste,solid-waste-disposal,3896.914468073854
USA,Maryland,2025,5,Agriculture,crop-residues,0.0
USA,Maryland,2025,5,Agriculture,cropland-fires,3.262475097046703
USA,Maryland,2025,5,Agriculture,enteric-fermentation-cattle-operation,350.72674252702325
USA,Maryland,2025,5,Agriculture,enteric-fermentation-cattle-pasture,102.2386791666666
USA,Maryland,2025,5,Agriculture,enteric-fermentation-other,56.36590561411537
USA,Maryland,2025,5,Agriculture,manure-applied-to-soils,0.0
USA,Maryland,2025,5,Agriculture,manure-left-on-pasture-cattle,1.9464749999999988
USA,Maryland,2025,5,Agriculture,manure-management-cattle-operation,400.5533115532001
USA,Maryland,2025,5,Agriculture,manure-management-other,183.57093692272912
USA,Maryland,2025,5,Agriculture,other-agricultural-soil-emissions,0.0
USA,Maryland,2025,5,Agriculture,rice-cultivation,0.0004801435558048
USA,Maryland,2025,5,Agriculture,synthetic-fertilizer-application,0.0
USA,Maryland,2025,5,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,82.83337999999999
USA,Maryland,2025,5,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.0538462366074382
USA,Maryland,2025,5,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,282.41291
USA,Maryland,2025,5,Forestry & Land Use,forest-land-clearing,0.0
USA,Maryland,2025,5,Forestry & Land Use,forest-land-degradation,0.0
USA,Maryland,2025,5,Forestry & Land Use,forest-land-fires,0.0
USA,Maryland,2025,5,Forestry & Land Use,net-forest-land,0.0
USA,Maryland,2025,5,Forestry & Land Use,net-shrubgrass,0.0
USA,Maryland,2025,5,Forestry & Land Use,net-wetland,0.0
USA,Maryland,2025,5,Forestry & Land Use,removals,0.0
USA,Maryland,2025,5,Forestry & Land Use,shrubgrass-fires,0.0
USA,Maryland,2025,5,Forestry & Land Use,wetland-fires,0.0
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,coal-mining,460.71626671933024
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,copper-mining,0.0
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,iron-mining,0.0
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,oil-and-gas-refining,9.93660758917663e-10
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,oil-and-gas-transport,0.0
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,other-energy-use,75.2930186523546
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,0.0
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.3031566645756823
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,other-solid-fuels,0.0
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
USA,Maryland,2025,5,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
USA,Maryland,2025,5,Manufacturing & Industry,aluminum,0.0
USA,Maryland,2025,5,Manufacturing & Industry,cement,0.0
USA,Maryland,2025,5,Manufacturing & Industry,chemicals,0.0
USA,Maryland,2025,5,Manufacturing & Industry,fluorinated-gases,0.0
USA,Maryland,2025,5,Manufacturing & Industry,food-beverage-tobacco,2.66660571985628
USA,Maryland,2025,5,Manufacturing & Industry,glass,0.0
USA,Maryland,2025,5,Manufacturing & Industry,iron-and-steel,0.0
USA,Maryland,2025,5,Manufacturing & Industry,lime,0.0
USA,Maryland,2025,5,Manufacturing & Industry,other-chemicals,0.1472668543811583
USA,Maryland,2025,5,Manufacturing & Industry,other-manufacturing,2.4216905400329587
USA,Maryland,2025,5,Manufacturing & Industry,other-metals,0.2688584875142366
USA,Maryland,2025,5,Manufacturing & Industry,petrochemical-steam-cracking,0.0
USA,Maryland,2025,5,Manufacturing & Industry,pulp-and-paper,0.0
USA,Maryland,2025,5,Manufacturing & Industry,textiles-leather-apparel,0.0
USA,Maryland,2025,5,Manufacturing & Industry,wood-and-wood-products,0.4128031796345311
USA,Maryland,2025,5,Power & Heat,electricity-generation,0.0
USA,Maryland,2025,5,Power & Heat,heat-plants,0.0
USA,Maryland,2025,5,Power & Heat,water-reservoirs,45.18818123
USA,Maryland,2025,5,Transportation,domestic-aviation,0.8879318805132282
USA,Maryland,2025,5,Transportation,domestic-shipping,37.11395318155429
USA,Maryland,2025,5,Transportation,international-aviation,0.124486386067013
USA,Maryland,2025,5,Transportation,international-shipping,2.3631543016922
USA,Maryland,2025,5,Transportation,non-broadcasting-vessels,0.0
USA,Maryland,2025,5,Transportation,other-transport,1.593716195233546
USA,Maryland,2025,5,Transportation,railways,2.0381485013925893
USA,Maryland,2025,5,Transportation,road-transportation,48.47891633585406
USA,Maryland,2025,5,Waste,biological-treatment-of-solid-waste-and-biogenic,138.64678469021044
USA,Maryland,2025,5,Waste,domestic-wastewater-treatment-and-discharge,781.7413575315093
USA,Maryland,2025,5,Waste,incineration-and-open-burning-of-waste,0.0
USA,Maryland,2025,5,Waste,industrial-wastewater-treatment-and-discharge,549.705455037734
USA,Maryland,2025,5,Waste,solid-waste-disposal,3879.722068987924
USA,Maryland,2025,6,Agriculture,crop-residues,0.0
USA,Maryland,2025,6,Agriculture,cropland-fires,4.01617
USA,Maryland,2025,6,Agriculture,enteric-fermentation-cattle-operation,350.7267425270637
USA,Maryland,2025,6,Agriculture,enteric-fermentation-cattle-pasture,102.23867916666664
USA,Maryland,2025,6,Agriculture,enteric-fermentation-other,56.365905614115576
USA,Maryland,2025,6,Agriculture,manure-applied-to-soils,0.0
USA,Maryland,2025,6,Agriculture,manure-left-on-pasture-cattle,1.946474999999999
USA,Maryland,2025,6,Agriculture,manure-management-cattle-operation,400.5533115532
USA,Maryland,2025,6,Agriculture,manure-management-other,183.5709369227297
USA,Maryland,2025,6,Agriculture,other-agricultural-soil-emissions,0.0
