iso3_country,location,year,month,total_emission
ZAF,Western Cape,2022,12,17286.126307294995
ZAF,Western Cape,2023,1,17351.272780819418
ZAF,Western Cape,2023,2,17192.324194345107
ZAF,Western Cape,2023,3,18092.61083502302
ZAF,Western Cape,2023,4,17959.865668507897
ZAF,Western Cape,2023,5,17570.015244789134
ZAF,Western Cape,2023,6,17377.743506054656
ZAF,Western Cape,2023,7,17595.16115470817
ZAF,Western Cape,2023,8,17500.505030407072
ZAF,Western Cape,2023,9,17522.694611973464
ZAF,Western Cape,2023,10,17441.922478401466
ZAF,Western Cape,2023,11,17365.17594463368
ZAF,Western Cape,2023,12,17515.7717201735
ZAF,Western Cape,2024,1,17247.68570945653
ZAF,Western Cape,2024,2,17165.486618856718
ZAF,Western Cape,2024,3,18002.100045234696
ZAF,Western Cape,2024,4,17806.84009175327
ZAF,Western Cape,2024,5,17337.16697635322
ZAF,Western Cape,2024,6,17173.664964223884
ZAF,Western Cape,2024,7,17460.284108452397
ZAF,Western Cape,2024,8,17444.548161361596
ZAF,Western Cape,2024,9,17357.42021464686
ZAF,Western Cape,2024,10,17302.806995224717
ZAF,Western Cape,2024,11,17252.835759215184
ZAF,Western Cape,2024,12,17361.411399737488
ZAF,Western Cape,2025,1,17346.7554436111
ZAF,Western Cape,2025,2,17186.873408563733
ZAF,Western Cape,2025,3,18141.415631406948
ZAF,Western Cape,2025,4,17954.220726255586
ZAF,Western Cape,2025,5,17506.9396453809
ZAF,Western Cape,2025,6,17347.51457063895
ZAF,Western Cape,2025,7,17527.913096482065
ZAF,Western Cape,2025,8,17486.402480740835
ZAF,Western Cape,2025,9,17341.36141958544
ZAF,Western Cape,2025,10,17420.986435328334
ZAF,Western Cape,2025,11,17253.3922672311
ZAF,Western Cape,2025,12,17405.97469672248
ZAF,Western Cape,2026,1,17403.17663829083
ZAF,Western Cape,2026,2,17240.499661386122
ZAF,Western Cape,2026,3,18228.937975929453
ZAF,Western Cape,2026,4,18058.100910053246
ZAF,Western Cape,2026,5,17554.682969374557
